,rated,turns,white_rating,black_rating,opening_moves,winner
11854,1,62,1892,1809,7,1
11855,1,10,1817,1920,5,1
11856,1,95,1985,1823,2,0
11857,1,137,1902,1831,7,0
11858,1,24,1840,1893,5,1
11859,1,117,1830,1803,1,0
11860,1,85,1820,1808,3,0
11861,1,86,1819,1810,5,1
11862,1,60,1821,1799,2,1
11863,1,137,1787,1809,1,0
11864,1,105,1781,1798,5,0
11865,1,60,1810,1762,5,1
11866,1,108,1763,1811,7,0
11867,0,118,1748,2084,5,1
11868,0,61,1748,1818,5,0
11869,0,129,1748,1818,5,0
11870,0,135,1732,1748,1,0
11871,1,151,1712,1797,5,0
11872,1,170,1746,1674,4,1
11873,1,46,1705,1737,7,1
11874,1,164,1817,1693,2,0
11875,1,93,1652,1648,6,0
11876,1,8,1561,1556,6,1
11877,1,35,1594,1734,8,1
11878,1,117,1562,1736,3,0
11879,1,13,1729,1620,1,0
11880,1,28,1699,1788,5,1
11881,1,29,1777,1887,7,0
11882,1,179,1500,1801,3,0
11883,1,52,2169,2166,2,1
11884,1,82,2166,2153,4,1
11885,1,85,2150,1784,3,0
11886,1,64,2156,2137,4,1
11887,1,35,2125,2072,4,0
11888,1,54,2211,2109,7,1
11889,1,49,2106,1725,2,0
11890,1,129,2113,2120,2,0
11891,1,29,2100,2276,12,0
11892,1,67,2095,1831,9,0
11893,1,64,1982,2085,9,1
11894,1,120,1868,2079,16,1
11895,1,43,2077,1509,6,0
11896,1,30,1573,2076,6,1
11897,0,136,1458,1407,12,1
11898,1,73,1357,1500,6,0
11899,1,40,1500,1576,4,1
11900,1,44,1918,1888,5,1
11901,1,117,1874,1951,13,0
11902,1,38,1990,1859,8,1
11903,1,51,1841,2036,13,0
11904,1,81,2465,2041,10,0
11905,1,64,2079,2032,8,1
11906,1,139,1990,2119,5,0
11907,1,83,2125,2115,3,0
11908,1,46,2163,2198,7,1
11909,1,74,2240,2074,12,1
11910,1,90,2111,2299,14,1
11911,1,62,2082,1796,6,0
11912,1,32,2049,1960,5,1
11913,1,70,1738,1500,9,1
11914,0,68,1500,1500,7,1
11915,0,94,1500,1500,3,1
11916,0,103,1500,1500,12,0
11917,1,17,1564,1500,5,0
11918,1,39,1569,1772,6,1
11919,1,138,1539,1559,5,1
11920,1,65,1693,1661,4,0
11921,1,69,1679,1785,4,0
11922,1,116,1799,1665,3,1
11923,1,75,1636,1677,3,0
11924,1,57,1686,1723,2,1
11925,1,49,1713,1696,2,0
11926,1,78,1707,1702,9,1
11927,0,12,1288,1674,2,0
11928,0,38,1674,1748,2,1
11929,0,67,2340,1874,4,0
11930,0,55,1874,2103,9,0
11931,1,70,1901,1861,4,1
11932,0,43,2065,1861,4,0
11933,1,59,1852,1781,2,0
11934,0,47,1852,1758,3,0
11935,0,10,1758,1852,3,1
11936,1,103,1572,1680,3,0
11937,1,53,1672,1574,4,0
11938,1,63,1661,1630,4,0
11939,1,38,1500,1654,4,1
11940,1,28,1160,1166,5,1
11941,1,35,1174,1385,4,1
11942,1,115,1154,1195,5,0
11943,0,51,2344,2150,8,0
11944,0,49,2150,2501,7,0
11945,0,64,2401,2150,17,1
11946,0,57,2150,2406,7,0
11947,0,38,1500,2150,10,0
11948,0,69,2447,2150,6,0
11949,0,40,2621,2150,7,1
11950,0,137,1500,2150,8,0
11951,0,82,2216,2150,17,1
11952,0,40,2216,2150,2,1
11953,0,58,2621,2150,3,1
11954,0,59,2406,2150,13,0
11955,1,69,2398,2139,9,0
11956,0,48,1384,2139,9,1
11957,0,69,2139,1384,7,0
11958,0,42,2621,2139,16,1
11959,1,27,2046,1929,10,1
11960,1,115,1594,1525,4,0
11961,1,42,1475,1586,7,1
11962,1,73,1577,1484,5,0
11963,0,1,2403,1746,1,0
11964,0,5,2454,1746,3,0
11965,1,2,1586,1333,2,1
11966,1,53,1639,1596,4,0
11967,1,57,1598,1940,3,1
11968,0,39,2061,1598,5,0
11969,1,50,1612,1529,6,1
11970,1,55,1698,1621,10,0
11971,1,35,1619,1188,4,0
11972,1,104,1599,1608,4,1
11973,0,83,1608,2621,3,0
11974,1,131,2145,2251,2,0
11975,1,120,2039,2102,5,1
11976,1,47,2092,2048,10,0
11977,1,48,2109,1966,11,1
11978,1,52,1866,2104,9,1
11979,1,83,2117,2087,4,1
11980,1,107,2113,1838,5,0
11981,1,39,2104,1980,15,0
11982,1,64,1988,2095,8,1
11983,1,42,1872,2089,8,1
11984,1,145,2083,1876,4,0
11985,1,48,1775,2079,6,1
11986,1,43,2077,1694,4,0
11987,1,62,1628,2075,9,1
11988,1,32,2244,2082,3,0
11989,1,83,2080,1639,6,0
11990,1,70,2100,1827,9,1
11991,1,58,1702,2098,8,1
11992,1,52,2111,2084,8,1
11993,1,182,1746,2108,9,1
11994,1,56,1527,2108,1,1
11995,1,48,2126,1906,5,1
11996,1,54,1917,2121,5,1
11997,1,66,1687,2119,10,1
11998,1,64,1170,1662,2,1
11999,1,51,1261,1237,1,0
12000,1,71,1100,1306,3,0
12001,0,49,1590,1100,7,0
12002,0,34,1100,1590,3,1
12003,1,88,1302,875,3,1
12004,1,11,1234,1335,4,0
12005,1,11,1522,1500,6,0
12006,0,7,1542,1535,1,0
12007,0,122,1340,1542,6,1
12008,1,19,1334,1550,6,0
12009,1,123,1314,1571,6,0
12010,1,25,1566,1319,8,0
12011,1,22,1324,1560,6,1
12012,1,79,1554,1329,2,0
12013,1,105,1548,1335,4,0
12014,1,22,1341,1542,6,1
12015,1,84,1258,1561,3,0
12016,1,44,1347,1554,1,1
12017,1,15,1554,849,3,0
12018,1,23,1552,1075,4,0
12019,1,50,1196,1549,2,1
12020,1,81,1545,1199,4,0
12021,1,46,1202,1542,3,1
12022,1,71,1540,1091,2,0
12023,1,64,1351,1533,4,1
12024,1,68,2166,2318,7,1
12025,1,93,2308,2173,7,0
12026,1,74,2180,2298,7,1
12027,0,90,2403,2014,13,1
12028,1,63,1968,1626,6,0
12029,1,65,1637,1640,6,1
12030,1,17,1630,1649,4,0
12031,1,37,1643,1466,11,0
12032,1,55,1590,1656,10,0
12033,1,73,1671,1560,2,1
12034,1,35,1658,1683,6,0
12035,1,145,1670,1716,9,0
12036,1,56,1145,1669,5,1
12037,1,39,1655,1733,9,0
12038,1,146,1659,1979,2,1
12039,1,99,1650,1563,4,0
12040,1,57,1579,1641,10,1
12041,1,110,1649,1761,3,1
12042,1,51,1791,1633,10,1
12043,1,94,1569,1624,1,1
12044,1,45,1613,1593,6,0
12045,1,33,1523,1605,3,1
12046,1,54,1792,1588,7,1
12047,1,66,1600,1584,17,1
12048,1,93,1589,1563,6,0
12049,1,79,1593,1885,11,1
12050,1,78,1587,1582,1,1
12051,1,44,1592,1628,3,1
12052,0,77,1185,1179,3,0
12053,0,117,1153,1185,4,0
12054,1,44,1196,1264,3,1
12055,1,39,1186,1098,3,0
12056,1,53,1459,1191,4,0
12057,1,73,1146,1158,6,1
12058,1,61,1332,1167,7,0
12059,1,49,1160,946,3,0
12060,0,10,1024,1160,3,1
12061,0,38,1160,1217,5,1
12062,1,24,1166,1422,7,1
12063,1,45,1473,1170,2,0
12064,0,50,1191,1146,1,0
12065,0,47,1146,984,2,1
12066,1,16,1081,1133,2,1
12067,1,46,1151,1118,4,1
12068,1,71,1133,1161,4,0
12069,1,63,952,1159,2,0
12070,1,49,1194,1175,3,0
12071,1,7,1227,1192,3,0
12072,1,49,1217,1210,3,0
12073,1,134,1228,1262,8,1
12074,1,18,1244,1263,4,1
12075,1,99,1229,1133,8,0
12076,1,131,1334,1246,6,0
12077,1,60,1269,1269,4,1
12078,1,104,1393,1234,4,1
12079,1,44,1214,1594,7,1
12080,0,58,1214,2621,10,1
12081,1,41,1793,1216,5,0
12082,1,154,1224,1530,3,1
12083,1,56,1226,1848,6,1
12084,1,49,2191,1174,6,0
12085,1,57,1139,1221,5,0
12086,1,111,1503,1146,3,0
12087,1,46,1156,1111,7,1
12088,1,70,1136,1227,4,1
12089,1,75,1212,1169,5,0
12090,1,41,1353,1192,3,0
12091,1,32,1237,1237,6,1
12092,1,86,1285,1309,4,1
12093,1,27,1220,1252,5,0
12094,1,51,1313,1285,5,0
12095,1,28,1197,1197,5,1
12096,1,89,1323,1310,6,0
12097,1,33,1500,1471,6,1
12098,0,50,1913,1147,1,0
12099,0,24,1147,1913,8,1
12100,0,86,1670,2621,10,1
12101,0,74,1670,2621,10,1
12102,1,72,1730,1656,1,1
12103,1,92,1662,1844,5,1
12104,1,48,1440,1647,3,1
12105,1,73,1655,1762,2,1
12106,1,66,1636,1939,6,0
12107,1,122,1366,1644,5,0
12108,1,124,1656,1612,7,1
12109,1,70,1549,1648,2,1
12110,1,39,1641,1488,6,0
12111,1,39,1428,1659,8,0
12112,1,110,1632,1648,4,1
12113,1,52,1643,1457,6,0
12114,1,87,1582,1656,3,0
12115,1,50,1651,1437,6,0
12116,1,63,1646,1436,6,0
12117,1,121,1632,1692,2,0
12118,1,36,1653,1624,5,0
12119,1,82,1638,1552,6,1
12120,1,128,1610,1627,8,1
12121,1,57,1616,1586,5,0
12122,1,61,1607,1542,6,0
12123,1,75,1616,1618,5,0
12124,1,64,1491,1624,3,1
12125,1,60,1573,1614,7,1
12126,1,93,1462,1631,4,0
12127,1,44,1638,1413,5,0
12128,1,92,1178,1636,12,1
12129,1,92,1649,1597,4,1
12130,1,95,1639,1588,5,0
12131,1,56,1630,1560,11,0
12132,1,32,1477,1622,7,1
12133,1,89,1601,1998,6,0
12134,1,77,2135,1602,1,0
12135,1,31,1584,1786,9,0
12136,1,59,1844,1589,5,0
12137,1,138,1579,1986,6,0
12138,1,26,1446,1572,5,1
12139,1,92,1881,1935,4,1
12140,1,60,2011,1865,3,1
12141,1,60,1875,1921,5,1
12142,1,70,1924,1861,3,1
12143,0,75,2310,1861,4,0
12144,1,24,1875,1809,5,1
12145,1,62,1342,1874,1,1
12146,1,39,1495,1896,4,0
12147,1,52,1905,2022,4,1
12148,1,125,1804,1895,4,1
12149,1,34,1899,2207,5,1
12150,1,32,2005,1908,2,0
12151,1,48,1688,1899,7,1
12152,0,61,1899,2061,2,0
12153,0,106,2137,1899,5,1
12154,0,54,2449,1899,1,1
12155,1,68,1932,1886,3,1
12156,1,137,1908,1898,8,0
12157,1,59,1897,1303,4,0
12158,1,85,1524,1906,1,0
12159,0,103,2387,1906,4,0
12160,0,32,2387,1906,2,0
12161,1,113,1898,1790,4,0
12162,1,46,1907,1983,3,1
12163,1,52,1516,1905,2,1
12164,0,146,1977,1816,2,1
12165,1,104,1716,1972,14,1
12166,1,97,1963,1857,2,0
12167,1,55,1953,1894,2,0
12168,1,84,1753,1947,4,1
12169,1,60,1912,1936,2,1
12170,1,57,1925,1880,2,0
12171,1,72,1629,1921,8,1
12172,1,69,1917,1621,2,0
12173,1,147,1904,1902,8,0
12174,1,86,1573,1901,3,1
12175,1,149,1894,1717,3,0
12176,1,37,1911,1894,1,0
12177,1,41,1286,1893,6,1
12178,1,60,1898,2125,3,1
12179,1,138,1904,2122,2,1
12180,1,111,1929,1916,4,0
12181,1,107,1903,1914,2,0
12182,1,28,1919,1889,14,1
12183,1,64,1403,1887,2,1
12184,1,139,1736,1893,2,0
12185,1,82,1906,1890,1,1
12186,1,78,1434,1912,2,1
12187,1,71,1919,1682,1,0
12188,1,23,1594,1942,3,0
12189,1,45,1979,1954,4,0
12190,1,117,1947,1771,2,0
12191,1,111,2195,1952,2,0
12192,1,149,1937,1975,2,0
12193,1,94,1949,1986,1,1
12194,1,47,1948,1397,5,0
12195,1,115,1690,1970,4,0
12196,1,97,1969,1320,2,0
12197,0,31,1500,1500,5,0
12198,1,16,1430,1311,5,1
12199,1,44,1443,1381,5,1
12200,1,54,1454,1421,6,1
12201,1,43,1444,1465,1,0
12202,1,34,1387,1457,9,1
12203,1,122,1417,1447,3,1
12204,1,51,1436,1439,12,0
12205,1,62,1455,1081,10,1
12206,1,30,1318,1448,10,1
12207,1,79,1437,1446,9,0
12208,1,32,1448,1436,4,1
12209,1,78,1308,1441,5,1
12210,0,99,1500,2621,3,0
12211,0,23,2350,1500,4,0
12212,0,28,2217,1500,7,1
12213,1,42,1719,1679,6,0
12214,1,42,1689,1670,8,1
12215,1,59,1672,1701,3,0
12216,1,80,1695,1923,11,1
12217,1,31,1706,1698,4,1
12218,1,107,1687,1717,7,0
12219,1,18,1728,1723,8,1
12220,1,72,1648,1719,4,1
12221,0,45,1719,1765,7,0
12222,1,66,1648,1710,4,1
12223,1,93,1696,1722,3,0
12224,1,90,1732,1768,13,1
12225,1,23,1833,1740,6,0
12226,1,118,1433,1737,3,1
12227,1,103,1729,2008,7,0
12228,1,23,1722,1605,8,0
12229,1,91,1713,1659,6,0
12230,1,56,1605,1698,1,1
12231,1,71,1690,1613,3,0
12232,1,48,1622,1681,1,1
12233,1,80,1702,1681,6,1
12234,1,33,1568,1696,8,0
12235,1,84,1707,1699,3,1
12236,1,51,1453,1724,6,0
12237,1,47,1735,1733,5,1
12238,1,74,1744,1801,9,1
12239,1,77,1854,1730,7,1
12240,1,54,1705,1719,6,1
12241,1,75,1709,1716,5,0
12242,1,89,1694,1825,5,0
12243,1,62,1651,1684,3,1
12244,1,49,1706,1695,2,0
12245,1,67,1683,1717,5,0
12246,1,73,1707,1693,2,0
12247,1,43,1758,1702,4,0
12248,1,70,1713,1709,11,1
12249,1,28,1724,1734,7,1
12250,1,16,1730,1882,4,1
12251,1,53,1601,1510,3,0
12252,1,21,1615,1518,3,0
12253,1,40,1504,1623,4,0
12254,1,54,1516,1454,2,1
12255,1,36,1509,1505,1,1
12256,1,60,1325,1499,2,1
12257,1,35,1494,1313,3,0
12258,1,54,1506,1452,4,1
12259,1,34,1554,1494,2,1
12260,1,64,1488,1309,8,0
12261,1,37,1501,1421,9,1
12262,1,51,1473,1513,3,0
12263,0,3,1314,1513,3,0
12264,1,135,1655,1509,3,0
12265,1,99,1492,1691,8,0
12266,1,65,1447,1505,4,0
12267,1,43,1495,1474,6,0
12268,1,80,1503,1570,2,1
12269,1,51,1497,1351,7,0
12270,1,100,1555,1484,2,1
12271,1,44,1489,1473,1,1
12272,1,77,1469,1604,6,0
12273,1,66,1370,1461,2,1
12274,1,120,1502,1448,1,1
12275,1,94,1435,1515,3,0
12276,1,51,1506,1444,1,0
12277,1,127,1431,1520,4,0
12278,1,96,1511,1439,2,0
12279,0,78,1512,2085,11,1
12280,1,88,1507,2084,11,1
12281,1,113,2082,1509,10,0
12282,1,21,2069,2030,12,0
12283,1,20,2043,2104,4,1
12284,1,60,2063,2010,5,1
12285,1,57,1970,2087,2,0
12286,1,57,2077,1899,7,0
12287,0,52,1780,2015,3,1
12288,0,152,1793,2015,8,1
12289,0,18,2015,1793,10,1
12290,0,120,1793,2015,4,1
12291,0,105,2015,1793,2,0
12292,0,39,2524,1500,8,0
12293,1,18,1527,1882,3,1
12294,1,4,1527,1882,1,1
12295,1,54,1500,1901,5,1
12296,1,4,1533,1897,1,1
12297,1,5,1894,1539,1,0
12298,1,26,1545,1890,3,1
12299,1,4,1552,1887,1,1
12300,0,115,1923,1887,3,0
12301,0,26,1634,1821,6,1
12302,0,66,1773,1821,4,1
12303,0,108,1821,1842,11,1
12304,0,154,1512,1821,6,1
12305,0,21,1821,1832,5,0
12306,0,48,1832,1821,7,1
12307,0,89,1821,1832,5,0
12308,0,31,1832,1821,7,0
12309,0,66,1500,1821,5,1
12310,0,80,1821,1820,5,0
12311,0,62,1500,1821,11,0
12312,0,120,1877,1821,11,1
12313,1,38,1902,1830,8,0
12314,0,61,1830,1311,8,0
12315,0,28,1824,1830,3,1
12316,0,99,1548,1842,5,0
12317,1,49,1858,1730,3,1
12318,1,44,1891,1845,6,1
12319,1,55,1876,1856,4,0
12320,1,92,1867,1883,8,1
12321,1,27,1864,1449,4,0
12322,1,98,1922,1851,5,1
12323,1,24,1861,1899,4,1
12324,1,4,1527,1861,1,1
12325,1,16,1878,1698,6,1
12326,0,85,1878,1906,14,0
12327,1,70,1660,1873,4,1
12328,0,36,1707,1873,4,1
12329,1,124,1806,1875,11,0
12330,1,61,1864,1842,5,0
12331,1,66,1853,1853,6,1
12332,1,20,1882,1840,6,1
12333,1,49,1832,1696,4,0
12334,1,42,1704,1824,2,1
12335,1,47,1427,1444,8,0
12336,1,25,1354,1406,9,1
12337,1,61,1437,1431,4,0
12338,1,49,1411,1372,4,0
12339,1,57,1428,1441,5,0
12340,1,58,1383,1412,3,1
12341,0,30,1528,1500,3,1
12342,1,12,1543,1426,2,1
12343,1,34,1434,1535,6,1
12344,1,81,1526,1442,4,0
12345,1,107,1505,1898,3,0
12346,1,17,1895,1507,6,0
12347,1,78,1451,1497,2,1
12348,1,42,1460,1487,2,1
12349,1,6,1459,1488,2,0
12350,1,61,1447,1501,1,0
12351,1,50,1457,1491,6,1
12352,1,88,1467,1479,2,1
12353,1,9,1785,1483,1,0
12354,1,26,1487,1781,2,1
12355,1,47,1491,1749,2,1
12356,1,5,1482,1403,3,0
12357,1,37,1218,1490,2,0
12358,1,109,1528,1500,2,0
12359,1,59,1505,1732,2,1
12360,0,46,1500,1505,6,1
12361,1,50,1436,1495,3,1
12362,1,40,1499,1800,2,1
12363,1,53,1855,1502,6,0
12364,0,15,1502,1530,3,0
12365,0,52,1502,1473,6,0
12366,0,32,1502,1467,2,1
12367,0,99,1803,1502,2,0
12368,0,19,1697,1502,8,0
12369,1,89,1493,1416,2,0
12370,1,71,1130,1048,8,0
12371,1,43,994,1091,3,0
12372,0,48,1186,1091,3,1
12373,1,171,1071,891,4,0
12374,0,34,1071,938,5,1
12375,1,63,987,1125,6,0
12376,1,79,1928,1529,5,0
12377,1,48,1684,1734,3,1
12378,1,76,1609,1726,3,1
12379,1,54,1730,2003,6,1
12380,1,131,1762,1742,11,0
12381,1,48,1743,2269,4,1
12382,1,89,2268,1744,5,0
12383,1,88,1761,1578,5,1
12384,0,92,1820,1820,6,1
12385,0,58,1332,1820,11,1
12386,0,52,1820,2621,6,1
12387,0,65,2392,1820,11,0
12388,1,73,1560,1403,4,0
12389,1,57,1544,1771,8,0
12390,1,13,1798,1549,7,0
12391,1,29,1555,1728,6,1
12392,1,38,1568,1515,6,1
12393,1,44,1416,1585,2,0
12394,1,33,1796,1591,4,0
12395,1,24,1607,1455,4,1
12396,1,16,1748,1591,4,1
12397,1,53,1588,1230,4,0
12398,1,89,1576,1573,4,0
12399,1,22,1570,1392,6,0
12400,1,67,1570,1582,3,0
12401,1,113,1565,1730,2,0
12402,1,76,1470,1581,3,0
12403,1,55,1571,1505,7,0
12404,0,55,1950,2212,1,0
12405,0,49,1950,1226,2,0
12406,0,78,1950,1885,4,1
12407,0,29,1950,2204,2,0
12408,0,65,1950,1500,2,0
12409,0,66,1950,1819,4,0
12410,0,112,1950,1477,2,0
12411,0,70,1950,1500,3,0
12412,1,50,2036,1706,6,1
12413,0,40,1795,2036,6,1
12414,1,33,2023,1671,2,0
12415,1,30,1675,2008,8,1
12416,1,53,1990,1678,2,0
12417,0,30,1990,1465,5,0
12418,0,11,1990,1756,2,0
12419,0,3,1990,1779,2,0
12420,0,67,1990,1447,2,0
12421,1,41,1458,1980,4,1
12422,1,28,1967,1500,2,0
12423,0,52,1967,1295,3,0
12424,0,30,2102,1967,6,1
12425,0,56,1657,2033,4,1
12426,0,56,1541,2033,11,1
12427,0,41,2033,1500,3,0
12428,0,75,2033,1567,2,0
12429,0,59,2033,1500,3,0
12430,0,27,1502,2033,2,1
12431,1,15,1516,1500,2,0
12432,0,84,1637,1500,3,1
12433,0,29,1500,1336,2,1
12434,0,19,1544,1500,5,0
12435,0,79,2447,1802,7,0
12436,0,117,2522,1802,6,0
12437,0,91,2452,1802,14,0
12438,0,36,1802,2524,7,0
12439,0,109,1500,1802,13,0
12440,0,101,1500,1802,2,0
12441,0,56,1802,2468,8,1
12442,0,67,2485,1802,12,0
12443,0,66,2247,1802,1,0
12444,0,64,2426,1802,3,0
12445,0,81,2400,1802,3,0
12446,0,32,2404,1802,2,0
12447,0,49,2621,1802,16,0
12448,0,10,2035,1802,7,0
12449,0,77,2621,1802,16,0
12450,0,34,1802,2500,7,1
12451,0,39,1802,1500,7,1
12452,0,29,2236,1802,6,0
12453,0,88,1802,1500,10,1
12454,0,53,1802,2305,8,0
12455,0,88,2400,1802,10,0
12456,0,36,2400,1802,8,0
12457,0,74,1802,2417,6,1
12458,0,94,1802,2500,7,1
12459,0,37,2422,1802,8,0
12460,0,37,1802,1500,11,1
12461,0,91,1500,1802,6,0
12462,0,69,1802,1500,7,0
12463,0,59,1500,1802,7,0
12464,0,58,1500,1802,10,0
12465,0,95,2500,1802,4,0
12466,0,37,1802,2473,20,1
12467,1,73,2169,2147,7,0
12468,1,43,2153,2168,9,0
12469,1,56,2180,2134,4,1
12470,1,119,2132,2191,12,0
12471,1,27,2118,2151,12,0
12472,1,97,2167,2203,13,1
12473,1,97,2142,2266,5,0
12474,1,76,2116,2124,8,1
12475,1,30,2130,2103,10,1
12476,1,32,2107,2043,10,0
12477,1,48,1935,2094,8,1
12478,1,35,2069,2130,10,0
12479,1,25,2047,2035,8,0
12480,1,53,1694,2041,9,1
12481,1,58,2120,2008,9,1
12482,1,62,2030,2091,6,1
12483,1,76,2162,1989,4,1
12484,1,16,1985,1540,4,0
12485,1,127,2169,2002,9,0
12486,1,30,2020,1952,2,1
12487,1,73,1918,1883,7,0
12488,1,88,1868,1949,7,0
12489,1,52,1826,1769,10,1
12490,1,62,2034,1645,2,1
12491,1,13,1661,2030,8,1
12492,1,52,1982,1512,5,1
12493,1,70,1530,1403,3,1
12494,1,52,1836,1905,8,1
12495,1,99,1896,1842,3,0
12496,1,39,1886,1885,3,0
12497,1,31,1737,1901,6,0
12498,1,130,1910,1955,3,1
12499,1,31,1843,1924,3,0
12500,1,62,1683,1919,2,1
12501,1,30,1930,1912,3,1
12502,1,98,1912,1920,9,1
12503,1,116,1975,1907,9,1
12504,1,36,1918,1914,2,1
12505,1,47,1818,1932,3,0
12506,1,116,1944,1906,2,1
12507,1,61,1976,1954,9,0
12508,1,32,1963,2020,5,1
12509,1,87,1956,1836,3,0
12510,1,109,1953,1584,2,0
12511,1,24,1698,1949,3,1
12512,1,87,1917,1961,4,0
12513,1,101,1953,1886,2,0
12514,1,103,1941,1977,3,0
12515,1,53,1931,1922,2,0
12516,1,88,1847,1923,9,1
12517,1,39,1884,1935,3,0
12518,1,31,2079,1941,7,0
12519,1,121,1915,1943,3,0
12520,1,147,1914,1996,1,0
12521,1,38,1914,1903,9,1
12522,1,30,2014,1882,4,1
12523,1,100,1995,2014,6,0
12524,1,170,2060,1779,5,1
12525,1,81,2044,1984,8,0
12526,1,101,1897,2109,10,0
12527,1,116,2145,1977,10,1
12528,1,30,1898,2134,2,1
12529,1,130,2176,1917,1,1
12530,1,105,2156,2055,5,0
12531,1,70,1888,2145,2,1
12532,1,27,2129,1945,4,0
12533,1,44,1763,2122,2,1
12534,1,170,2149,1757,5,0
12535,1,28,2255,2100,8,1
12536,1,57,2181,2132,3,0
12537,1,89,1980,1860,11,0
12538,1,133,1762,2220,5,0
12539,1,39,2213,1860,3,0
12540,1,33,2182,2208,11,0
12541,1,38,1808,2175,8,1
12542,1,49,2171,1668,11,0
12543,1,38,1085,2171,4,1
12544,1,123,2087,2162,6,0
12545,1,49,2156,1700,9,0
12546,1,138,2033,2121,4,1
12547,1,94,2114,2162,11,0
12548,1,46,2203,2028,3,1
12549,1,43,1935,2064,11,0
12550,1,134,1971,2195,9,1
12551,1,102,2054,1815,2,1
12552,1,56,1652,1716,4,1
12553,1,127,1500,1575,6,0
12554,0,130,1776,1728,11,0
12555,0,68,1728,1776,4,1
12556,0,88,2036,1776,6,1
12557,0,54,1776,2036,2,1
12558,0,128,1776,1718,2,1
12559,0,116,1718,1776,7,1
12560,0,54,1718,1776,3,1
12561,0,19,1776,1718,4,0
12562,0,82,1697,1776,5,1
12563,1,45,1348,1397,5,0
12564,0,74,1262,1397,9,1
12565,1,9,1337,1411,1,0
12566,1,43,1348,1425,8,0
12567,1,7,1342,1440,5,0
12568,1,36,1799,1822,4,1
12569,1,47,1471,1513,3,1
12570,1,40,1523,1523,5,1
12571,0,53,1523,1387,2,0
12572,1,55,1533,1572,4,1
12573,1,84,1508,1523,3,1
12574,1,64,1786,1527,4,0
12575,1,38,1537,1537,4,1
12576,1,61,1527,1513,4,0
12577,1,28,1534,1654,4,1
12578,1,22,1545,1532,4,1
12579,1,43,1604,1554,7,0
12580,1,57,1562,1564,3,0
12581,1,92,1506,1558,3,1
12582,1,67,1547,1563,3,0
12583,1,21,1535,1580,4,0
12584,1,31,1525,1515,4,0
12585,1,124,1532,1650,6,1
12586,1,49,1538,1543,3,0
12587,1,40,1509,1554,9,0
12588,1,49,1546,1478,6,0
12589,1,78,1542,1535,9,1
12590,1,58,1499,1526,3,1
12591,1,69,1527,1477,4,0
12592,1,155,1517,1496,6,0
12593,1,47,1507,1505,4,0
12594,1,15,1519,1517,5,0
12595,1,95,1503,1528,3,0
12596,1,34,1539,1537,6,1
12597,1,52,1549,1556,8,1
12598,1,52,1520,1539,6,1
12599,1,47,1529,1551,6,0
12600,1,30,1564,1478,6,1
12601,1,37,1507,1576,3,0
12602,1,105,1567,1522,4,0
12603,1,41,1568,1563,3,0
12604,1,60,1578,1607,4,1
12605,1,52,1563,1567,6,1
12606,1,69,1559,1488,2,0
12607,1,45,1500,1458,4,0
12608,1,117,1362,1471,6,0
12609,1,55,1462,1403,6,0
12610,0,47,2621,1715,16,0
12611,0,30,2621,1715,9,1
12612,0,83,1715,1721,4,0
12613,0,47,2621,1715,7,0
12614,0,17,1715,2621,6,1
12615,0,104,1715,2621,6,1
12616,0,41,1826,1648,2,0
12617,1,116,1603,1570,6,1
12618,1,41,1590,1641,5,0
12619,1,43,1670,1599,5,0
12620,1,52,1612,1560,6,1
12621,1,56,1569,1602,4,1
12622,1,134,1580,1580,3,1
12623,1,59,1558,1546,7,0
12624,1,74,1647,1543,9,1
12625,1,81,1531,1541,2,0
12626,1,168,1542,1578,5,1
12627,0,29,1500,1883,3,1
12628,1,132,1890,2139,4,1
12629,1,55,2131,2018,10,0
12630,1,95,2116,2252,8,0
12631,1,101,1891,1702,3,0
12632,1,47,1697,1496,4,0
12633,1,71,1686,1657,5,0
12634,1,52,1542,1679,10,1
12635,1,18,1286,1677,10,1
12636,1,47,1672,1437,8,0
12637,1,39,1664,1590,4,0
12638,1,93,1592,1677,9,0
12639,1,69,1658,1689,6,0
12640,1,20,1702,1607,4,1
12641,1,45,1734,1713,4,0
12642,1,50,1693,1702,3,1
12643,1,53,1883,1708,2,0
12644,1,56,1719,1710,6,1
12645,1,84,1950,1960,3,1
12646,1,29,1864,1976,10,0
12647,0,72,2065,1976,6,0
12648,1,63,1976,1988,10,0
12649,1,141,1976,1987,4,0
12650,1,92,2035,1961,6,1
12651,1,64,1975,1908,8,1
12652,1,90,1463,1974,3,1
12653,1,70,1997,1480,7,1
12654,0,68,1950,1997,2,1
12655,1,63,2229,2002,10,0
12656,1,52,1468,1509,3,1
12657,0,75,1904,1509,4,0
12658,0,50,1509,1904,8,1
12659,1,105,1502,1361,4,0
12660,1,69,1913,1504,7,0
12661,1,116,1509,1738,4,1
12662,1,41,1369,1502,6,1
12663,1,44,1454,1493,7,1
12664,0,109,1427,1493,9,0
12665,0,17,1493,1781,5,0
12666,0,47,1427,1493,9,0
12667,0,20,1493,1781,4,1
12668,0,15,1493,1427,11,0
12669,0,45,1781,1493,6,0
12670,0,45,1781,1493,4,0
12671,1,46,1498,1482,11,1
12672,1,77,1461,1493,6,0
12673,1,43,1638,1500,10,0
12674,1,81,1488,1527,5,0
12675,1,139,1501,1498,6,0
